true_label_idx,predicted_label_idx,true_label_name,predicted_label_name,prob_Acne,prob_Actinic_Keratosis,prob_Benign_tumors,prob_Bullous,prob_Candidiasis,prob_DrugEruption,prob_Eczema,prob_Infestations_Bites,prob_Lichen,prob_Lupus,prob_Moles,prob_Psoriasis,prob_Rosacea,prob_Seborrh_Keratoses,prob_SkinCancer,prob_Sun_Sunlight_Damage,prob_Tinea,prob_Unknown_Normal,prob_Vascular_Tumors,prob_Vasculitis,prob_Vitiligo,prob_Warts
0,7,Acne,Infestations_Bites,0.30517754,0.0014537561,0.0002929528,0.002443979,0.0004692444,0.0006079578,0.0013200616,0.58611584,0.010227979,0.07268826,0.014874656,0.0023642452,0.00024760456,3.4990862e-05,3.653875e-05,0.00014057932,0.00012508943,5.511866e-06,0.0008319976,0.0003013554,0.00014431811,9.5591524e-05
0,9,Acne,Lupus,0.07236657,0.0026551932,0.0020941833,0.00051657215,0.0039517186,0.008318218,0.001831893,0.0017945644,0.15250881,0.3447651,0.010191665,0.31774884,0.00812205,0.0016944776,0.00032283558,0.020089738,0.0040094154,0.0018702964,0.0126820505,0.03119587,0.0005789892,0.00069098367
0,11,Acne,Psoriasis,0.23147276,2.7519175e-07,1.326602e-05,3.5129115e-09,6.419771e-06,2.2313898e-06,3.9071216e-05,7.753868e-08,4.00945e-05,2.4477167e-08,0.0006615108,0.7677181,5.107295e-07,2.1795738e-07,7.204896e-08,3.460998e-06,3.01731e-05,1.6875447e-11,1.1320363e-05,4.5073782e-07,3.1189942e-09,1.2040217e-09
0,9,Acne,Lupus,0.031681787,0.033665262,0.0067660133,0.00010222568,7.2819224e-05,0.14299138,5.430879e-07,3.5626697e-05,0.00039548543,0.5276943,0.08008932,4.204123e-06,0.02516034,4.810455e-05,0.0010058642,0.058052722,2.531622e-05,1.2832977e-05,0.0843332,0.00012548815,0.0076834694,5.3716474e-05
0,12,Acne,Rosacea,0.4000469,0.11464488,0.000107832486,0.0009746063,1.8933992e-05,5.157037e-05,2.058121e-05,9.370731e-05,1.0542616e-05,0.0013340142,4.005357e-05,2.483475e-05,0.48188624,1.1928816e-05,0.00024314277,7.194484e-05,0.00029160123,7.790475e-08,8.443528e-05,3.5429563e-05,1.1987828e-06,5.604921e-06
0,12,Acne,Rosacea,0.0115509955,0.08226824,3.3404424e-06,3.9209717e-06,0.0001305753,1.5314261e-05,0.00033810936,1.1492252e-05,4.9771493e-06,2.6784479e-05,1.1138281e-05,1.02888835e-05,0.90553725,4.7745375e-06,3.9884028e-05,2.1326994e-05,4.005699e-06,4.7669593e-09,1.1249935e-05,1.9197341e-07,8.840087e-09,6.1199203e-06
0,9,Acne,Lupus,0.0022532472,0.00025995792,1.7763798e-05,5.637361e-07,1.1508937e-06,2.548893e-06,5.268337e-07,4.827363e-06,0.00045010718,0.9939149,2.6285812e-05,6.1772657e-06,0.0027067747,0.00012228066,1.9237254e-05,8.007627e-06,5.5124412e-05,4.027107e-09,1.1150777e-05,2.3506125e-06,1.0539321e-06,0.00013595002
1,0,Actinic_Keratosis,Acne,0.9309542,0.06718768,1.996004e-06,2.6002203e-08,5.411604e-06,0.00027610132,1.5151844e-06,5.8433227e-05,0.0002530393,0.0003498524,1.6958204e-05,1.953717e-05,0.00033094574,3.9187023e-07,1.5096175e-07,4.779013e-06,0.00013854187,3.873718e-08,0.0003992006,1.7169017e-07,4.2512534e-07,6.163044e-07
1,14,Actinic_Keratosis,SkinCancer,4.6349982e-05,0.00083330454,0.0001697975,0.00020821986,0.00033708176,2.9269277e-05,0.00038861547,3.3974073e-05,2.6816922e-05,0.00027853786,8.551164e-05,1.7472034e-05,6.0922186e-05,0.0034690937,0.9754743,0.017481593,0.00011861069,2.1202027e-06,0.00014833407,0.00052888755,3.3733963e-07,0.00026078467
1,10,Actinic_Keratosis,Moles,4.8691025e-05,0.44567132,0.018407978,4.030331e-05,6.9721427e-06,0.00014350722,5.105603e-05,4.467777e-05,0.00022693315,0.00056177523,0.49648672,2.72062e-06,1.8760034e-05,0.00017875122,0.03340906,0.00010104497,5.117178e-06,1.3960593e-05,0.00434646,7.113169e-06,2.6418913e-06,0.00022446988
